#Locale	Prov.	Unconf.	Missing	Path*	Attributes
az_Arab	16	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
az_Arab	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
az_Arab	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
az_Arab	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']	gregorian, format, wide, fri; gregorian, format, wide, mon; gregorian, format, wide, sat; gregorian, format, wide, sun; gregorian, format, wide, thu; gregorian, format, wide, tue; gregorian, format, wide, wed
az_Arab	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']	gregorian, format, wide, 1; gregorian, format, wide, 10; gregorian, format, wide, 11; gregorian, format, wide, 12; gregorian, format, wide, 2; gregorian, format, wide, 3; gregorian, format, wide, 4; gregorian, format, wide, 5; gregorian, format, wide, 6; gregorian, format, wide, 7; gregorian, format, wide, 8; gregorian, format, wide, 9
az_Arab	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
az_Arab	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
az_Arab	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
az_Arab	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
az_Arab	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
az_Arab	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
az_Arab	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
az_Arab	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
az_Arab	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
az_Arab	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
az_Arab	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
az_Arab	5	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']	AZ; IQ; IR; TR
az_Arab	3	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	arab; arabext; latn
az_Arab	3	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	arab; arabext; latn
az_Arab	3	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	arab; arabext; latn
az_Arab	3	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	arab; arabext; latn
az_Arab	3	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	arab; arabext; latn
az_Arab	3	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	arab; arabext; latn
az_Arab	3	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	arab; arabext; latn
az_Arab	3	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	arab; arabext; latn
az_Arab	3	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	arab; arabext; latn
az_Arab	85	0	0	Totals	
					
az_Cyrl	14	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
az_Cyrl	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
az_Cyrl	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
az_Cyrl	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
az_Cyrl	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
az_Cyrl	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
az_Cyrl	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
az_Cyrl	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
az_Cyrl	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
az_Cyrl	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
az_Cyrl	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*'][@alt='*']	az, short
az_Cyrl	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
az_Cyrl	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
az_Cyrl	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
az_Cyrl	2	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Arab; Latn
az_Cyrl	2	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	arab; arabext
az_Cyrl	2	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	arab; arabext
az_Cyrl	2	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	arab; arabext
az_Cyrl	3	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	arab; arabext; latn
az_Cyrl	2	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	arab; arabext
az_Cyrl	2	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	arab; arabext
az_Cyrl	2	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	arab; arabext
az_Cyrl	2	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	arab; arabext
az_Cyrl	2	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	arab; arabext
az_Cyrl	52	0	0	Totals	
					
ba	16	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
ba	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
ba	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
ba	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']	gregorian, format, wide, fri; gregorian, format, wide, mon; gregorian, format, wide, sat; gregorian, format, wide, sun; gregorian, format, wide, thu; gregorian, format, wide, tue; gregorian, format, wide, wed
ba	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']	gregorian, format, wide, 1; gregorian, format, wide, 10; gregorian, format, wide, 11; gregorian, format, wide, 12; gregorian, format, wide, 2; gregorian, format, wide, 3; gregorian, format, wide, 4; gregorian, format, wide, 5; gregorian, format, wide, 6; gregorian, format, wide, 7; gregorian, format, wide, 8; gregorian, format, wide, 9
ba	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
ba	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
ba	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
ba	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
ba	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
ba	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
ba	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
ba	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
ba	1	0	0	//ldml/delimiters/alternateQuotationEnd	
ba	1	0	0	//ldml/delimiters/alternateQuotationStart	
ba	1	0	0	//ldml/delimiters/quotationEnd	
ba	1	0	0	//ldml/delimiters/quotationStart	
ba	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
ba	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']	en
ba	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
ba	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
ba	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
ba	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Cyrl
ba	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']	RU
ba	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	latn
ba	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
ba	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
ba	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
ba	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
ba	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
ba	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
ba	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
ba	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
ba	73	0	0	Totals	
					
bal	14	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
bal	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	iso8601
bal	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
bal	0	7	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']	gregorian, format, wide, fri; gregorian, format, wide, mon; gregorian, format, wide, sat; gregorian, format, wide, sun; gregorian, format, wide, thu; gregorian, format, wide, tue; gregorian, format, wide, wed
bal	0	12	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']	gregorian, format, wide, 1; gregorian, format, wide, 10; gregorian, format, wide, 11; gregorian, format, wide, 12; gregorian, format, wide, 2; gregorian, format, wide, 3; gregorian, format, wide, 4; gregorian, format, wide, 5; gregorian, format, wide, 6; gregorian, format, wide, 7; gregorian, format, wide, 8; gregorian, format, wide, 9
bal	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
bal	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
bal	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
bal	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
bal	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
bal	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
bal	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
bal	1	0	0	//ldml/delimiters/alternateQuotationEnd	
bal	1	0	0	//ldml/delimiters/alternateQuotationStart	
bal	1	0	0	//ldml/delimiters/quotationEnd	
bal	1	0	0	//ldml/delimiters/quotationStart	
bal	0	1	0	//ldml/localeDisplayNames/languages/language[@type='*']	en
bal	0	3	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
bal	0	1	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Arab
bal	0	1	0	//ldml/localeDisplayNames/territories/territory[@type='*']	PK
bal	2	1	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	arab; arabext; latn
bal	2	1	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	arab; arabext; latn
bal	0	1	0	//ldml/numbers/defaultNumberingSystem	
bal	2	1	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	arab; arabext; latn
bal	2	1	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	arab; arabext; latn
bal	2	1	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	arab; arabext; latn
bal	2	1	0	//ldml/numbers/symbols[@numberSystem='*']/group	arab; arabext; latn
bal	2	1	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	arab; arabext; latn
bal	2	1	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	arab; arabext; latn
bal	2	1	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	arab; arabext; latn
bal	47	35	0	Totals	
					
bal_Latn	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
bal_Latn	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	iso8601
bal_Latn	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
bal_Latn	10	0	0	Totals	
					
bas	10	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hmsv; gregorian, hmsv; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
bas	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
bas	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
bas	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
bas	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
bas	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
bas	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
bas	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
bas	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
bas	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
bas	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
bas	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
bas	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
bas	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
bas	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
bas	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
bas	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
bas	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
bas	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
bas	34	0	0	Totals	
					
bem	11	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hmsv; gregorian, hms; gregorian, hmsv; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
bem	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
bem	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
bem	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
bem	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
bem	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
bem	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
bem	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
bem	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
bem	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
bem	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
bem	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
bem	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
bem	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
bem	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
bem	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
bem	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
bem	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
bem	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
bem	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
bem	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
bem	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
bem	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
bem	39	0	0	Totals	
					
bew	8	0	8	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
bew	1	0	1	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
bew	0	0	2	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
bew	0	0	7	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']	gregorian, format, wide, fri; gregorian, format, wide, mon; gregorian, format, wide, sat; gregorian, format, wide, sun; gregorian, format, wide, thu; gregorian, format, wide, tue; gregorian, format, wide, wed
bew	0	0	12	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']	gregorian, format, wide, 1; gregorian, format, wide, 10; gregorian, format, wide, 11; gregorian, format, wide, 12; gregorian, format, wide, 2; gregorian, format, wide, 3; gregorian, format, wide, 4; gregorian, format, wide, 5; gregorian, format, wide, 6; gregorian, format, wide, 7; gregorian, format, wide, 8; gregorian, format, wide, 9
bew	0	0	1	//ldml/dates/timeZoneNames/fallbackFormat	
bew	0	0	1	//ldml/dates/timeZoneNames/gmtFormat	
bew	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
bew	0	0	1	//ldml/dates/timeZoneNames/gmtZeroFormat	
bew	0	0	1	//ldml/dates/timeZoneNames/hourFormat	
bew	0	0	1	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
bew	0	0	1	//ldml/dates/timeZoneNames/regionFormat	
bew	0	0	2	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
bew	0	0	1	//ldml/delimiters/alternateQuotationEnd	
bew	0	0	1	//ldml/delimiters/alternateQuotationStart	
bew	0	0	1	//ldml/delimiters/quotationEnd	
bew	0	0	1	//ldml/delimiters/quotationStart	
bew	0	0	3	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
bew	0	0	2	//ldml/localeDisplayNames/languages/language[@type='*']	bew; en
bew	0	0	1	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
bew	0	0	1	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
bew	0	0	3	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
bew	0	0	1	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
bew	0	0	1	//ldml/localeDisplayNames/territories/territory[@type='*']	ID
bew	0	0	1	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	latn
bew	0	0	1	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
bew	0	0	1	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
bew	0	0	1	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
