# Section	Page	Header	Code	Old	New
#Section	Page	Header	Code	Old	New
BCP47	u_Extension	ca-islamic	_description	…	Hijri calendar
Supplemental	Transform	am_Ethi↔︎d0_Morse	tRule	…	… • $ራብዕ = ' .- ' ; • … • $ዘመደ_ራብዕ = $ካዕብ  $ወ $ራብዕ ; • … • ሃ ↔ $ሀ $ራብዕ ; # ETHIOPIC SYLLABLE HAA • … • ላ ↔ $ለ $ራብዕ ; # ETHIOPIC SYLLABLE LAA • … • ሏ ↔ $ለ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE LWA • … • ማ ↔ $መ $ራብዕ ; # ETHIOPIC SYLLABLE MAA • … • ሟ ↔ $መ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE MWA • … • ራ ↔ $ረ $ራብዕ ; # ETHIOPIC SYLLABLE RAA • … • ሯ ↔ $ረ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE RWA • … • ሳ ↔ $ሰ $ራብዕ ; # ETHIOPIC SYLLABLE SAA • … • ሷ ↔ $ሰ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE SWA • … • ሻ ↔ $ሸ $ራብዕ ; # ETHIOPIC SYLLABLE SHAA • … • ሿ ↔ $ሸ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE SHWA • … • ቃ ↔ $ቀ $ራብዕ ; # ETHIOPIC SYLLABLE QAA • … • ቋ ↔ $ቀ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE QWAA • … • ባ ↔ $በ $ራብዕ ; # ETHIOPIC SYLLABLE BAA • … • ቧ ↔ $በ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE BWA • … • ቫ ↔ $ቨ $ራብዕ ; # ETHIOPIC SYLLABLE VAA • … • ቯ ↔ $ቨ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE VWA • … • ታ ↔ $ተ $ራብዕ ; # ETHIOPIC SYLLABLE TAA • … • ቷ ↔ $ተ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE TWA • … • ቻ ↔ $ቸ $ራብዕ ; # ETHIOPIC SYLLABLE CAA • … • ቿ ↔ $ቸ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE CWA • … • ኋ ↔ $ሀ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE XWAA • … • ና ↔ $ነ $ራብዕ ; # ETHIOPIC SYLLABLE NAA • … • ኗ ↔ $ነ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE NWA • … • ኛ ↔ $ኘ $ራብዕ ; # ETHIOPIC SYLLABLE NYAA • … • ኟ ↔ $ኘ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE NYWA • … • ኣ ↔ $አ $ራብዕ ; # ETHIOPIC SYLLABLE GLOTTAL AA • … • ካ ↔ $ከ $ራብዕ ; # ETHIOPIC SYLLABLE KAA • … • ኳ ↔ $ከ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE KWAA • … • ዋ ↔ $ወ $ራብዕ ; # ETHIOPIC SYLLABLE WAA • … • ዛ ↔ $ዘ $ራብዕ ; # ETHIOPIC SYLLABLE ZAA • … • ዟ ↔ $ዘ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE ZWA • … • ዣ ↔ $ዠ $ራብዕ ; # ETHIOPIC SYLLABLE ZHAA • … • ዧ ↔ $ዠ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE ZHWA • … • ያ ↔ $የ $ራብዕ ; # ETHIOPIC SYLLABLE YAA • … • ዳ ↔ $ደ $ራብዕ ; # ETHIOPIC SYLLABLE DAA • … • ዷ ↔ $ደ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE DWA • … • ጃ ↔ $ጀ $ራብዕ ; # ETHIOPIC SYLLABLE JAA • … • ጇ ↔ $ጀ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE JWA • … • ጋ ↔ $ገ $ራብዕ ; # ETHIOPIC SYLLABLE GAA • … • ጓ ↔ $ገ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE GWAA • … • ጣ ↔ $ጠ $ራብዕ ; # ETHIOPIC SYLLABLE THAA • … • ጧ ↔ $ጠ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE THWA • … • ጫ ↔ $ጨ $ራብዕ ; # ETHIOPIC SYLLABLE CHAA • … • ጯ ↔ $ጨ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE CHWA • … • ጳ ↔ $ጰ $ራብዕ ; # ETHIOPIC SYLLABLE PHAA • … • ጷ ↔ $ጰ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE PHWA • … • ጻ ↔ $ጸ $ራብዕ ; # ETHIOPIC SYLLABLE TSAA • … • ጿ ↔ $ጸ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE TSWA • … • ፋ ↔ $ፈ $ራብዕ ; # ETHIOPIC SYLLABLE FAA • … • ፏ ↔ $ፈ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE FWA • … • ፓ ↔ $ፐ $ራብዕ ; # ETHIOPIC SYLLABLE PAA • … • ፗ ↔ $ፐ $ዘመደ_ራብዕ ; # ETHIOPIC SYLLABLE PWA • …
Supplemental	Transform	Cyrl↔︎Latn	tRule	…	… • $beforeLower = $ignoreForCase * $lower ; • … • $ignoreForCase = [‧[:Mn:][:Me:]] ; • $lower = [[:Latin:][:Cyrillic:] & [:Ll:]]; • … • :: ( [‧ˌ̈A-Za-zÀ-ÏÑ-ÖÙ-Ýà-ïñ-öù-ýÿ-ĥĨ-İĴ-ķĹ-ľŃ-ňŌ-őŔ-ťŨ-žƏƠ-ơƯ-ưǍ-ǜǞ-ǣǦ-ǰǴ-ǵǸ-țȞ-ȟȦ-ȳəʹ-ʺ̀-̂̆-̦̱̇̌̀-́̈́ʹ΅-ΆΈ-ΊΌΎ-ΐά-ΰό-ώϓЀЃЌ-ЎЙйѐѓќ-ўӁ-ӂӐ-ӑӖ-ӗḀ-ẙẛẠ-ỹἂ-ἅἊ-Ἅἒ-ἕἚ-Ἕἢ-ἥἪ-Ἥἲ-ἵἺ-Ἵὂ-ὅὊ-Ὅὒ-ὕὛὝὢ-ὥὪ-Ὥὰ-ώᾂ-ᾅᾊ-ᾍᾒ-ᾕᾚ-ᾝᾢ-ᾥᾪ-ᾭᾰᾲᾴᾸᾺ-ΆῂῄῈ-Ή῍-῎ῐῒ-ΐῘῚ-Ί῝-῞ῠῢ-ΰῨῪ-Ύ῭-΅ῲῴῸ-ΏK-Å] ) ; • … • [Kk] { } [Һһ] → ‧ ; • … • Х } $beforeLower ↔ Kh ; • Х ↔ KH; # CYRILLIC CAPITAL LETTER HA • … • х ↔ kh ; # CYRILLIC SMALL LETTER HA • … • ← ‧ ;
Supplemental	Transform	fa→fa_FONIPA	tRule	…	‫… • $BOUNDARY {او} → uː; • $BOUNDARY {اُو} → o; • … • $IPA_CONSONANT {\u0652 ی} $VOWEL → j; • $IPA_CONSONANT {\u0652 یو} → juː; • … • $IPA_CONSONANT {وی} $VOWEL → uːj; • $IPA_CONSONANT {ی} $VOWEL → iːj; • $IPA_CONSONANT\u0651 {و} → uː; # shadda after a consonant • … • ([ َ ِ  ُ])ّ → ّ | $1; • … • [^ːeoæ] {هٔ} $BOUNDARY → eje; • … • [e] {هٔ} $BOUNDARY → je; • … • { َ ه} $BOUNDARY → æ; • { ُو} $VOWEL → ov; • … • {و} ه $BOUNDARY → v; • {و} هٔ $BOUNDARY → v; • … • {یو} ه $BOUNDARY → iːv; • {یو} هٔ $BOUNDARY → iːv; • ء → ʔ; • … • ا َ ٔ → ʔæ; # Needed because NFD reorders fatha before hamza • ا ٔ → ʔ; • … • او → ɒːv; • … • خوا → χɒː; • خوی → χiː; • … • ع → ʔ; • … • ه ِ ّ → hhe; # Needed because NFD moves kasra before shadda • … • هِ → he; • و ٔ → ʔ; • وّ → vv; • … • َوْ → av; • … • ُ و ٔ → oʔ; • … • ُو → o; • … • ِی → ej; • … • ی ِ ٔ → ʔe; # Needed because NFD reorders kasra before hamza • ی ْ ٔ → ʔ; # Needed because NFD reorders sukun before hamza • ی ْ → j; • ی ٔ → ʔ; • … • یو → juː; • یوْ → iːv; • …‬
Supplemental	Transform	gz_Ethi↔︎Sarb	tRule	…	‫… • ::Null ; • … • 𐩿𐩿 → ;‬
Supplemental	Transform	Hani→Latn	tRule	…	… • [⺓㙘䌁䙅䛂䳩䶸吆喓夭妖幺枖楆殀祅腰葽訞邀鴁𠕻𠣑𡆩𡝩𡢹𡣠𢆷𢆽𣨘𥹱𦔷𧍔𧷋𨓳𩑗𩜸𫍚𬘱𮭢]→yāo; • … • [⺺⺻㚜㠨㤢㥔㦽㧒㽣䁌䂊䈅䉛䋖䋭䍞䖇䘘䘱䘻䛕䜡䞝䢖䢩䤋䨒䫻䮇䮙䴁䵥俼儥喅喐喩喻噊圫域堉妪媀嫗寓峪嶎庽彧御忬悆惐愈慾戫昱棛棜棫櫲欎欝欲毓浴淢淯滪潏澦灪焴煜燏燠爩狱獄玉琙瘉癒矞砡硲礇礖礜禦秗稢稶穥篽籞籲緎繘罭聿肀育艈芋芌茟蒮蓣蓹蕷薁蜟蜮袬裕誉諭譽谕豫軉輍轝逳遇遹郁醧鈺銉鋊錥鐭钰閾阈霱預预飫饇饫馭驈驭鬰鬱鬻魊鱊鳿鴥鴧鴪鵒鷸鸒鹆鹬龥𠀛𠊏𠏚𠕦𠫣𠽵𡇺𡈨𡋬𡒃𡒊𡔴𡨣𡨿𡬊𡬞𡿥𡿯𢌻𢒰𢔥𢔬𢔴𢖡𢛨𢡎𢯮𢺴𣋉𣍛𣕃𣝑𣡉𣣎𣩺𤀝𤞞𤳕𤸒𥆉𥉑𥎐𥘄𥙿𥝍𥷞𥸤𥸪𥹔𦈸𦋢𦎘𦏜𦒑𦡭𦦩𦱀𦱂𧉣𧐄𧑐𧗪𧫊𧶠𧼫𧿷𨄯𨉗𨗝𨞓𨩬𨪎𨮔𩈕𩊇𩋉𩋤𩎹𩏟𩏴𩘤𩘳𩘻𩚄𩛪𩛭𩝗𩟑𩰪𩱌𩱱𩲾𪁀𪂉𪂵𪋉𪋮𪑆𪑌𪓊𫓾𫗇𫚪𫛣𬛼𬪧𬰸𬱳𬲆𰂏𰬟𰬻𰾆𱃲𱅫𱉍𱊭]→yù; • … • [㐸㜞㟻㯠䈴䊴䑶䥅䪈䵖䵛俔倩傔儙刋堑塹壍嬱嵌悓慊棈椠槧欠歉皘篏篟綪縴芡茜蒨蔳輤鰜𢂺𢃘𣢖𣹥𧚫𧮽𨰂𬘬𰊢𰌆𰺉]→qiàn; • … • [㔾㰹㲔㷿㸝㺤㾾㿌䂅䄳䆎䉳䊱䩂䯭䯹䵌仙仚佡僊僲先嘕奾嬐屳廯忺憸掀攕暹杴枮氙珗祆秈籼繊纎纖纤苮莶薟褼襳跹蹮躚酰銛鍁铦锨韯韱馦鮮鱻鲜鶱𠏓𠏡𠫄𢒆𢕖𢖎𢫿𢹚𣑹𣔙𣞘𣮾𣰷𤈷𥑻𥟕𥬍𦒜𦧐𦸊𧫹𧱀𧸂𨁅𨇤𨚾𩈖𪄏𪄷𪫺𫏨𫰰𬸣𰬮𱈜]→xiān; • … • [㕡㗿㥺㪃㪉㭱㮝㮫㹇㿥䃒䅂䒩䕣䞦䢔䫘䮤䶅何劾合咊和哬啝姀峆惒敆曷柇核楁毼河涸渮澕熆狢皬盇盉盍盒礉禾秴篕籺粭紇翮荷菏萂蚵螛覈訸詥貈輅郃鉌鑉闔阂阖鞨頜颌饸魺鲄鶡鹖麧齕龁龢𠘢𠚔𠧕𠰓𠳇𠶹𠻙𡇞𡇶𢄍𣏷𣒗𣲲𣿌𤈧𤖱𥝖𥝸𥞄𥞍𥟃𥻉𥽶𦃔𦇸𦒏𦛘𦛜𦳬𦼵𧇎𧇮𧊬𧝳𧪞𧭳𧮵𨋟𨍇𨜱𨜴𨨛𨴢𩅢𩌡𩩲𪈊𪘹𪡛𫓼𫠁𬌗𬤒𰇡𰵝𰵣𰽬𱋇]→hé; • … • [㖣䞬䟝綉透𣛾𧺢𨔙𰬩]→tòu; • … • [㖵㗆㠷㦴㭘㵧㷴䈓䐙䗘䘁䛿䨣䪂䪺䫦佮匌呄嗝塥愅挌搿敋格槅櫊滆獦膈臵茖葛蛒裓觡諽輵轕镉閣閤阁隔革鞈鞷韐韚騔骼鬲鮯𠲱𠹓𢆜𢓜𢡍𢧧𢩓𢯹𢼛𣭝𤠇𤩲𥉅𥢸𥴩𥺊𦑜𧈌𧈑𧈖𧊧𧿩𨍮𨏚𨏴𨐥𨞛𨼣𩎎𩢛𩨀𩹺𩹿𩼙𪄎𪌣𫚗𫠅𬤑𬨍𬮤𮝺𱂆𱋓]→gé; • … • [㗜嗅岫峀溴珛琇璓秀繍繡绣螑袖褎褏銹鏥鏽锈齅𢓵𤚯𧙏𪁮𫔊]→xiù; • … • [㗽䊑䐟䖮享亯响想晑曏蚃蠁銄響飨餉饗饟饷鮝鯗鱶鲞𠸮𢞡𤍀𥊾𥿧𦕺𩝾𩞥𫗵𬁠]→xiǎng; • … • [㘌㜘㞫㠪㨿㩀㬬䀠䈮䛯䣰䱟䵕䶙乬俱倨倶具冣剧劇勮句埧埾壉姖寠屦屨岠巨巪怇怐怚惧愳懅懼拒拠据據昛歫洰澽炬烥犋秬窭窶簴粔耟聚苣虡蚷袓詎讵豦貗跙距踞躆遽邭醵鉅鋸鐻钜锯颶飓駏鮔𠉧𠙆𠚵𡒍𡥶𢚆𣍇𣶝𤔋𤖵𤢓𤷢𥂃𥉁𥬙𥲜𥴪𦊐𦗻𦟳𦼈𧂜𧝲𧣒𧣻𧲋𧸧𨝮𩉸𩜃𩧒𩰤𩴘𩿝𪀏𪁥𪧘𫎌𮣷𱅃𱈀]→jù; • … • [㡙䚜䫾䮠偪屄楅榌毴螕豍逼鎞鰏鲾鵖𢟵𢡅𣚡𤝸𥏠𧤃𨲋𨻼𩧿𩭧𫔇𫠈𫵘𱉝]→bī; • … • [㢈㢑㿗䀃䅪尵弚穨蘈蹪隤頹頺頽颓魋𡷜𢉭𢊮𢟴𤗴𤸉𤻊𥢢𥶐𧝋𧮓𨆨𨗞𨘃𨽟𩓬𩘺𩙬𪨇𫵒𬓼𬤱𬯎𰲁𰸞]→tuí; • … • [㪽㮦䂹䅴䈗䖛䞆䞽䣔䵀乺唢嗩惢所暛溑琐琑瑣璅索褨鎈鎍鎖鎻鏁锁𠋲𠝿𠞯𠩄𡩡𡱳𢚭𢱡𢱢𤸴𤺫𥔭𥰼𦅊𦵫𧎫𧎳𧛻𧴪𧴲𨻈𨻨𩋝𩌆𩌈𩘝𩙭𩪈𩮛𩹳𪍔𪍟𪍨𫔅𫟿𫠦𫦁𫼶𬭲𭕆]→suǒ; • … • [㸯䈖䌀䐦匼嗑嵙搕柯棵榼樖牁犐珂疴瞌砢磕礚科稞窠胢苛萪薖蝌趷軻轲醘鈳錒钶顆颏颗髁𠏀𠲙𡸡𡻘𢈈𢩘𣧤𤖇𤰙𥃕𥕤𥝹𥠁𥧇𧎗𧨵𧵛𧿫𨍰𨏿𨢸𩏭𩜭𪍎𪽇𫐔𭗡𮡈𰰾]→kē; • … • [䕹䞙䨿䪞偺喒囋囐杂沯砸磼襍雑雜雥韴𡁕𢶍𢹼𢽜𣴖𣸐𤄔𤠀𥷩𧬩𧾁𩇺𪚇𰈯𰉄𰓟𰗣𰰶]→zá; • … • [唕唣喿噪慥梍灶煰燥皁皂竃竈簉艁譟趮躁造𠴵𡌣𡨗𢲵𢵥𣴢𤍜𤟀𥖨𦯑𨒽𪣝𬤨𰞷]→zào; • …
Supplemental	Transform	Hira↔︎Kana	tRule	…	$xa = [ • $xe = [ • $xi = [ • $xo = [ • $xu = [ • … • ぁ あ か が さ ざ • … • ぃ い き ぎ し じ • … • ぅ う く ぐ す ず • … • ぇ え け げ せ ぜ • … • ぉ お こ ご そ ぞ • … • た だ な は ば ぱ • … • ち ぢ に ひ び ぴ • … • っ つ づ ぬ ふ ぶ • … • て で ね へ べ ぺ • … • と ど の ほ ぼ ぽ • … • ぷ む ゅ ゆ る ゔ • … • ま ゃ や ら ゎ わ • … • み り ゐ • … • め れ ゑ • … • も ょ よ ろ を • …
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$wordBoundary = [^[:L:][:M:][:N:]] ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$wordBoundary{አ → $አ ; # ETHIOPIC SYLLABLE GLOTTAL A	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$wordBoundary{ኡ → $ኡ ; # ETHIOPIC SYLLABLE GLOTTAL U	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$wordBoundary{ኢ → $ኢ ; # ETHIOPIC SYLLABLE GLOTTAL I	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$wordBoundary{ኣ → $ኣ ; # ETHIOPIC SYLLABLE GLOTTAL AA	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$wordBoundary{ኤ → $ኤ ; # ETHIOPIC SYLLABLE GLOTTAL EE	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$wordBoundary{እ → $እ ; # ETHIOPIC SYLLABLE GLOTTAL E	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$wordBoundary{ኦ → $ኦ ; # ETHIOPIC SYLLABLE GLOTTAL O	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ሀ = h  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ለ = l  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ሐ = x ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$መ = m  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ሠ = s ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ሣልስ = i ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ረ = r  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ራዕብ = a ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ሰ = s  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ሳብዕ = o ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ሳድስ = ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ሸ = sh  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ቀ = q  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ቐ = qh;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$በ = b  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ቨ = v  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ተ = t  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ቸ = tsh ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ኀ = h ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ኃምስ = é;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ነ = n  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ኘ = n ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$አ = $ራዕብ  ; $ኡ = $ካዕብ ; $ኢ = $ሣልስ ; $ኣ =  $ራዕብ ; $ኤ = $ኃምስ ; $እ = e ; $ኦ = $ሳብዕ ; # $ⶊ = $ሳምን ; $ኧ = ea ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ከ = k  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ካዕብ = u ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ኸ = kh  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ወ = w  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ዐ = c $ግዕዝ ; $ዑ = c $ካዕብ ; $ዒ = c $ሣልስ ; $ዓ = c $ራዕብ ; $ዔ = c $ኃምስ ; $ዕ = c ; $ዖ = $ሳብዕ ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ዘ = z  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ዘመደ_ሣልስ = wi ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ዘመደ_ራዕብ = wa ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ዘመደ_ኃምስ = wé ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ዘመደ_ካዕብ = wu ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ዘመደ_ግዕዝ = we ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$የ = y  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ደ = d  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ጀ = j  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ገ = g  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ግዕዝ = e ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ጘ = ñ ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ጠ = th  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ጨ = ch ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ጰ = p ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ጸ = ts ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ፀ = ts ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ፈ = f  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	$ፐ = p  ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	:: ([-!\u0023',.:<>?`0-9A-Za-z]) ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	:: [:Ethiopic:] ;	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሀ → $ሀ $ግዕዝ ; # ETHIOPIC SYLLABLE HA	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሁ → $ሀ $ካዕብ ; # ETHIOPIC SYLLABLE HU	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሂ → $ሀ $ሣልስ ; # ETHIOPIC SYLLABLE HI	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሃ → $ሀ $ራዕብ ; # ETHIOPIC SYLLABLE HAA	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሄ → $ሀ $ኃምስ ; # ETHIOPIC SYLLABLE HEE	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ህ → $ሀ $ሳድስ ; # ETHIOPIC SYLLABLE HE	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሆ → $ሀ $ሳብዕ ; # ETHIOPIC SYLLABLE HO	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ለ → $ለ $ግዕዝ ; # ETHIOPIC SYLLABLE LA	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሉ → $ለ $ካዕብ ; # ETHIOPIC SYLLABLE LU	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሊ → $ለ $ሣልስ ; # ETHIOPIC SYLLABLE LI	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ላ → $ለ $ራዕብ ; # ETHIOPIC SYLLABLE LAA	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሌ → $ለ $ኃምስ ; # ETHIOPIC SYLLABLE LEE	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ል → $ለ $ሳድስ ; # ETHIOPIC SYLLABLE LE	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሎ → $ለ $ሳብዕ ; # ETHIOPIC SYLLABLE LO	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሏ → $ለ $ዘመደ_ራዕብ ; # ETHIOPIC SYLLABLE LWA	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሐ → $ሐ $ግዕዝ ; # ETHIOPIC SYLLABLE HHA	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሑ → $ሐ $ካዕብ ; # ETHIOPIC SYLLABLE HHU	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሒ → $ሐ $ሣልስ ; # ETHIOPIC SYLLABLE HHI	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሓ → $ሐ $ራዕብ ; # ETHIOPIC SYLLABLE HHAA	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሔ → $ሐ $ኃምስ ; # ETHIOPIC SYLLABLE HHEE	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሕ → $ሐ $ሳድስ ; # ETHIOPIC SYLLABLE HHE	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሖ → $ሐ $ሳብዕ ; # ETHIOPIC SYLLABLE HHO	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	ሗ → $ሐ $ዘመደ_ራዕብ ; # ETHIOPIC SYLLABLE HWA	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	tRule	መ → $መ $ግዕዝ ; # ETHIOPIC SYLLABLE MA	▷removed◁
