# Count	Section	Page	Subhead	Code

106	Currencies	Central Asia (C)	Central Asia: Kyrgyzstan	KGS-symbol-narrow
3	Units	Weather	kilopascal	narrow-one-nominative
3	Units	Weather	kilopascal	narrow-other-nominative
3	Units	Other Units	revolution	narrow-one-nominative
3	Units	Other Units	karat	narrow-one-nominative
3	Locale Display Names	Scripts	Historic	Ahom
3	Characters	Smileys & Emotion	face-hand	🫡 –keywords
3	Date & Time	Fields	Relative Friday Narrow	-1
3	Units	Area	acre	narrow-one-nominative
3	Units	Area	acre	narrow-other-nominative
3	Units	Volume	pint	narrow-other-nominative
3	Units	Mass and Weight	ounce-troy	narrow-other-nominative
3	Date & Time	Hebrew	Formats - Intervals - Date Formats	Hmv/H
3	Date & Time	Hebrew	Formats - Intervals - Date Formats	Hmv/m
3	Date & Time	Indian	Formats - Intervals - Date Formats	Hmv/H
3	Date & Time	Indian	Formats - Intervals - Date Formats	Hmv/m
3	Date & Time	Minguo	Formats - Intervals - Date Formats	Hmv/H
3	Date & Time	Minguo	Formats - Intervals - Date Formats	Hmv/m
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Balinese Digits (bali)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Bangla Digits (beng)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Brahmi Digits (brah)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Chakma Digits (cakm)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Cham Digits (cham)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Chinese Decimal Numerals (hanidec)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Devanagari Digits (deva)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Extended Arabic-Indic Digits (arabext)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Full-Width Digits (fullwide)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Gujarati Digits (gujr)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Gurmukhi Digits (guru)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Javanese Digits (java)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Kannada Digits (knda)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Kayah Li Digits (kali)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Khmer Digits (khmr)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Lao Digits (laoo)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Lepcha Digits (lepc)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Limbu Digits (limb)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Malayalam Digits (mlym)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Masaram Gondi digits (gonm)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Meetei Mayek Digits (mtei)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Mongolian Digits (mong)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Myanmar Digits (mymr)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Myanmar Shan Digits (mymrshan)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using N’Ko Digits (nkoo)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using New Tai Lue Digits (talu)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Odia Digits (orya)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Ol Chiki Digits (olck)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Osmanya Digits (osma)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Saurashtra Digits (saur)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Sharada Digits (shrd)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Sora Sompeng Digits (sora)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Sundanese Digits (sund)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Tai Tham Hora Digits (lana)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Tai Tham Tham Digits (lanatham)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Takri Digits (takr)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Tamil Digits (tamldec)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Telugu Digits (telu)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Thai Digits (thai)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Tibetan Digits (tibt)	currencies-other
3	Numbers	Number Formatting Patterns	Currency Unit Patterns using Vai Digits (vaii)	currencies-other
2	Characters	People & Body	hand-fingers-open	🫴 –keywords
2	Characters	Travel & Places	place-building	🏤 –keywords
2	Date & Time	Gregorian	Months - wide - Standalone	Jan
2	Date & Time	Gregorian	Day Periods - wide - Formatting	evening1
2	Date & Time	Gregorian	Day Periods - wide - Standalone	morning1
2	Units	Compound Units	10p9	narrow
2	Units	Compound Units	10p9	short
2	Miscellaneous	Displaying Lists	Short “Or” List	2
2	Date & Time	Gregorian	Day Periods - wide - Formatting	night2
2	Date & Time	Gregorian	Day Periods - wide - Standalone	night2
2	Date & Time	Gregorian	Day Periods - abbreviated - Standalone	night2
2	Date & Time	Gregorian	Day Periods - narrow - Formatting	night2
2	Date & Time	Gregorian	Day Periods - narrow - Standalone	night2
2	Units	Length	yard	narrow-few-nominative
2	Units	Length	inch	narrow-two-nominative
2	Units	Volume	cubic-inch	short-one-nominative
2	Units	Speed and Acceleration	mile-per-hour	narrow-two-nominative
2	Units	Compound Units	10p24	short
2	Units	Compound Units	1024p1	narrow
2	Units	Compound Units	1024p3	narrow
2	Units	Compound Units	1024p4	narrow
2	Units	Compound Units	1024p5	narrow
2	Units	Compound Units	1024p6	narrow
2	Units	Compound Units	1024p7	narrow
2	Units	Compound Units	1024p8	narrow
2	Units	Graphics	em	narrow-displayName
2	Units	Graphics	em	short-one-nominative
2	Units	Weather	inch-ofhg	narrow-displayName
2	Units	Weather	bar	long-one-nominative
2	Units	Weather	pascal	long-one-nominative
2	Units	Weather	fahrenheit	short-displayName
2	Units	Weather	fahrenheit	narrow-one-nominative
2	Units	Weather	fahrenheit	narrow-other-nominative
2	Units	Digital	terabyte	narrow-displayName
2	Units	Other Units	arc-minute	narrow-other-nominative
2	Units	Other Units	milligram-ofglucose-per-deciliter	short-one-nominative
2	Units	Other Units	millimole-per-liter	short-one-nominative
2	Units	Other Units	newton	narrow-displayName
2	Units	Other Units	candela	short-one-nominative
2	Units	Other Units	candela	short-other-nominative
2	Characters	Objects	musical-instrument	🎸 –keywords
2	Units	Duration	week	narrow-few-nominative
2	Units	Graphics	megapixel	long-few-nominative
2	Units	Graphics	megapixel	long-many-nominative
2	Units	Graphics	pixel	long-few-nominative
2	Units	Graphics	pixel	long-many-nominative
2	Units	Graphics	pixel	narrow-few-nominative
2	Units	Graphics	pixel	narrow-many-nominative
2	Units	Graphics	pixel-per-centimeter	short-few-nominative
2	Units	Graphics	pixel-per-centimeter	short-many-nominative
2	Units	Graphics	pixel-per-centimeter	narrow-few-nominative
2	Units	Graphics	pixel-per-centimeter	narrow-many-nominative
2	Units	Graphics	pixel-per-inch	short-few-nominative
2	Units	Graphics	pixel-per-inch	short-many-nominative
2	Units	Graphics	pixel-per-inch	narrow-few-nominative
2	Units	Graphics	pixel-per-inch	narrow-many-nominative
2	Units	Length	foot	short-few-nominative
2	Units	Length	foot	short-many-nominative
2	Units	Length	inch	short-one-nominative
2	Units	Length	inch	short-many-nominative
2	Units	Length	parsec	short-other-nominative
2	Units	Length	parsec	narrow-few-nominative
2	Units	Length	parsec	narrow-many-nominative
2	Units	Length	light-year	short-one-nominative
2	Units	Length	furlong	short-few-nominative
2	Units	Length	furlong	short-many-nominative
2	Units	Length	fathom	short-one-nominative
2	Units	Length	fathom	narrow-few-nominative
2	Units	Length	fathom	narrow-many-nominative
2	Units	Volume	bushel	short-one-nominative
2	Units	Volume	bushel	short-other-nominative
2	Units	Volume	gallon-imperial	narrow-many-nominative
2	Units	Volume	dessert-spoon	narrow-few-nominative
2	Units	Volume	dessert-spoon-imperial	narrow-few-nominative
2	Units	Volume	dram	long-displayName
2	Units	Speed and Acceleration	meter-per-square-second	long-one-nominative
2	Units	Speed and Acceleration	meter-per-square-second	long-few-nominative
2	Units	Speed and Acceleration	meter-per-square-second	long-many-nominative
2	Units	Speed and Acceleration	meter-per-second	long-one-nominative
2	Units	Speed and Acceleration	meter-per-second	long-few-nominative
2	Units	Speed and Acceleration	meter-per-second	long-many-nominative
2	Units	Speed and Acceleration	mile-per-hour	long-few-nominative
2	Units	Speed and Acceleration	mile-per-hour	long-many-nominative
2	Units	Mass and Weight	stone	long-one-nominative
2	Units	Mass and Weight	pound	long-per
2	Units	Other Units	mole	short-other-nominative
2	Units	Other Units	mile-per-gallon-imperial	narrow-few-nominative
2	Units	Other Units	mile-per-gallon-imperial	narrow-many-nominative
2	Units	Other Units	pound-force	narrow-other-nominative
2	Locale Display Names	Languages (A-D)	A	Akoose ► bss
2	Locale Display Names	Languages (A-D)	A	Atsam ► cch
2	Locale Display Names	Languages (A-D)	B	Baluchi ► bal
2	Locale Display Names	Languages (A-D)	C	Caddo ► cad
2	Locale Display Names	Languages (K-N)	K	Kenyang ► ken
2	Locale Display Names	Languages (K-N)	K	Kʼicheʼ ► quc
2	Locale Display Names	Languages (K-N)	L	Low German ► nds_NL
2	Locale Display Names	Languages (K-N)	L	Lule Sami ► smj
2	Locale Display Names	Languages (O-S)	P	Prussian ► prg
2	Locale Display Names	Languages (O-S)	S	Saho ► ssy
2	Locale Display Names	Languages (O-S)	S	Sidamo ► sid
2	Locale Display Names	Languages (O-S)	S	Southern Kurdish ► sdh
2	Locale Display Names	Languages (O-S)	S	Southern Sami ► sma
2	Locale Display Names	Languages (T-Z)	V	Volapük ► vo
2	Locale Display Names	Languages (T-Z)	W	Western Balochi ► bgn
2	Locale Display Names	Locale Variants	null	1606NICT
2	Locale Display Names	Locale Variants	null	ABL1943
2	Locale Display Names	Locale Variants	null	ALALC97
2	Locale Display Names	Locale Variants	null	ALUKU
2	Locale Display Names	Locale Variants	null	BALANKA
2	Locale Display Names	Locale Variants	null	BARLA
2	Locale Display Names	Locale Variants	null	BISKE
2	Locale Display Names	Locale Variants	null	BOONT
2	Locale Display Names	Locale Variants	null	DAJNKO
2	Locale Display Names	Locale Variants	null	FONXSAMP
2	Locale Display Names	Locale Variants	null	GASCON
2	Locale Display Names	Locale Variants	null	GRCLASS
2	Locale Display Names	Locale Variants	null	GRITAL
2	Locale Display Names	Locale Variants	null	GRMISTR
2	Locale Display Names	Locale Variants	null	HOGNORSK
2	Locale Display Names	Locale Variants	null	IVANCHOV
2	Locale Display Names	Locale Variants	null	JAUER
2	Locale Display Names	Locale Variants	null	JYUTPING
2	Locale Display Names	Locale Variants	null	KOCIEWIE
2	Locale Display Names	Locale Variants	null	LEMOSIN
2	Locale Display Names	Locale Variants	null	LENGADOC
2	Locale Display Names	Locale Variants	null	LIPAW
2	Locale Display Names	Locale Variants	null	LUNA1918
2	Locale Display Names	Locale Variants	null	NDYUKA
2	Locale Display Names	Locale Variants	null	NEDIS
2	Locale Display Names	Locale Variants	null	NEWFOUND
2	Locale Display Names	Locale Variants	null	NJIVA
2	Locale Display Names	Locale Variants	null	OSOJS
2	Locale Display Names	Locale Variants	null	PAMAKA
2	Locale Display Names	Locale Variants	null	PETR1708
2	Locale Display Names	Locale Variants	null	PROVENC
2	Locale Display Names	Locale Variants	null	PUTER
2	Locale Display Names	Locale Variants	null	SAAHO
2	Locale Display Names	Locale Variants	null	SIMPLE
2	Locale Display Names	Locale Variants	null	SOLBA
2	Locale Display Names	Locale Variants	null	SPANGLIS
2	Locale Display Names	Locale Variants	null	SURMIRAN
2	Locale Display Names	Locale Variants	null	SURSILV
2	Locale Display Names	Locale Variants	null	SUTSILV
2	Locale Display Names	Locale Variants	null	UCRCOR
2	Locale Display Names	Locale Variants	null	ULSTER
2	Locale Display Names	Locale Variants	null	VAIDIKA
2	Locale Display Names	Locale Variants	null	VALLADER
2	Locale Display Names	Locale Variants	null	VIVARAUP
2	Locale Display Names	Keys	collation	collation-compat
2	Locale Display Names	Keys	collation	collation-eor
2	Locale Display Names	Keys	collation	collation-zhuyin
2	Locale Display Names	Keys	numbers	numbers-cyrl
2	Locale Display Names	Keys	numbers	numbers-nagm
2	Locale Display Names	Keys	numbers	numbers-tirh
2	Date & Time	Fields	Date Fields	weekOfMonth-narrow
2	Date & Time	Fields	Date Fields	dayOfYear-narrow
2	Date & Time	Fields	Date Fields	weekdayOfMonth
2	Date & Time	Fields	Relative Year Short	future-other
2	Date & Time	Fields	Relative Quarter Short	1
2	Date & Time	Fields	Relative Quarter Short	future-other
2	Date & Time	Fields	Relative Month Short	future-other
2	Date & Time	Fields	Relative Week Short	future-other
2	Date & Time	Fields	Relative Week Short	past-other
2	Date & Time	Fields	Relative Week Short	Period
2	Date & Time	Fields	Relative Day Short	-1
2	Date & Time	Fields	Relative Second Short	0
2	Date & Time	Fields	Relative Second Short	future-other
2	Date & Time	Fields	Relative Second Narrow	0
2	Date & Time	Gregorian	Formats - Flexible - 12 Hour Time Formats	h
2	Date & Time	Gregorian	Formats - Flexible - 24 Hour Time Formats	Hm
2	Date & Time	Gregorian	Formats - Flexible - 24 Hour Time Formats	Hms
2	Date & Time	Gregorian	Formats - Intervals - 12 Hour Time Formats	h/a
2	Date & Time	Generic	Formats - Flexible - 12 Hour Time Formats	h
2	Date & Time	Generic	Formats - Intervals - Date Formats	Bhm/h
2	Date & Time	Generic	Formats - Intervals - Date Formats	Bhm/m
2	Date & Time	Islamic	Eras - abbreviated	0
2	Date & Time	Islamic	Months - wide - Formatting	Feb
2	Date & Time	Islamic	Months - wide - Formatting	Mar
2	Date & Time	Islamic	Months - wide - Formatting	Apr
2	Date & Time	Islamic	Months - wide - Formatting	May
2	Date & Time	Islamic	Months - wide - Formatting	Jul
2	Date & Time	Islamic	Months - wide - Formatting	Aug
2	Date & Time	Islamic	Months - wide - Formatting	Sep
2	Date & Time	Islamic	Months - wide - Formatting	Oct
2	Timezones	South America	Acre	generic-long
2	Timezones	South America	Acre	standard-long
2	Timezones	South America	Acre	daylight-long
2	Timezones	Africa	Cities and Regions	Gaborone
2	Timezones	Russia	Anadyr	generic-long
2	Timezones	Russia	Anadyr	standard-long
2	Timezones	Russia	Anadyr	daylight-long
2	Timezones	Russia	Kamchatka	generic-long
2	Timezones	Russia	Kamchatka	standard-long
2	Timezones	Russia	Kamchatka	daylight-long
2	Timezones	Russia	Samara	generic-long
2	Timezones	Russia	Samara	standard-long
2	Timezones	Russia	Samara	daylight-long
2	Timezones	Eastern Asia	Macau	generic-long
2	Timezones	Eastern Asia	Macau	standard-long
2	Timezones	Eastern Asia	Macau	daylight-long
2	Timezones	Southern Asia	Lanka	standard-long
2	Numbers	Compact Decimal Formatting	Short Formats 	4-digits-short-other
2	Numbers	Compact Decimal Formatting	Short Formats 	5-digits-short-other
2	Numbers	Compact Decimal Formatting	Short Formats 	6-digits-short-other
2	Numbers	Compact Decimal Formatting	Short Formats 	13-digits-short-other
2	Numbers	Compact Decimal Formatting	Short Formats 	14-digits-short-other
2	Numbers	Compact Decimal Formatting	Short Formats 	15-digits-short-other
2	Units	Duration	week	long-displayName
2	Units	Duration	hour	narrow-per
2	Units	Duration	second	short-per
2	Units	Length	yard	long-displayName
2	Units	Length	inch	long-displayName
2	Units	Length	parsec	long-displayName
2	Units	Volume	cubic-meter	long-per
2	Units	Volume	cubic-centimeter	long-per
2	Units	Volume	liter	long-per
2	Units	Volume	liter	long-other-nominative
2	Units	Volume	deciliter	long-displayName
2	Units	Volume	deciliter	long-other-nominative
2	Units	Volume	pint-metric	long-displayName
2	Units	Volume	pint-metric	long-other-nominative
2	Units	Volume	cup-metric	long-displayName
2	Units	Volume	cup-metric	long-other-nominative
2	Units	Volume	gallon	long-displayName
2	Units	Volume	gallon	long-per
2	Units	Volume	gallon	long-other-nominative
2	Units	Volume	quart	long-displayName
2	Units	Volume	quart	long-other-nominative
2	Units	Volume	pint	short-displayName
2	Units	Volume	pint	long-other-nominative
